ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
4732	Tuamotuan_246	to work	tuam1242	1086	haŋa	haŋa	h a ŋ a		POLLEX	157	False	10
5737	Rapanui_264	to work	rapa1244	1086	aga	aga	a g a	haŋa	POLLEX	157	False	10
236	NorthMarquesan_38	to yawn	nort2845	1028	mama	mama	m a m a		POLLEX	446	False	19,28
478	Hawaiian_52	to yawn	hawa1245	1028	hāmama	hāmama	h aː m a m a		71458	446	False	19,28
774	Rarotongan_58	to yawn	raro1241	1028	àamama	àamama	ʔ a a m a m a		POLLEX	446	False	19,28
1015	Maori_85	to yawn	maor1246	1028	haamama(mama)	haamama	h aː m a m a		Biggs-85-2005	446	False	19,28
1561	Austral_128	to yawn	aust1304	1028	ʔaamama	ʔaamama	ʔ aː m a m a		Meyer-128-2005	446	False	19,28
2842	Tahitian_173	to yawn	tahi1242	1028	haamama	haamama	h aː m a m a		Clark-173-2005	446	False	19,28
3834	Penrhyn_235	to yawn	penr1237	1028	haamama	haamama	h aː m a m a		POLLEX	446	False	19,28
4307	Mangareva_239	to yawn	mang1401	1028	'amama	'amama	ʔ a m a m a	amama	POLLEX	446	False	19,28
4308	Mangareva_239	to yawn	mang1401	1028	naro	naro	n a r o		POLLEX	820	False	
4784	Tuamotuan_246	to yawn	tuam1242	1028	haamama	haamama	h aː m a m a		POLLEX	446	False	19,28
5782	Rapanui_264	to yawn	rapa1244	1028	haka/mama	haka	h a k a	haka/mama	POLLEX	446	False	19,28
254	NorthMarquesan_38	tongue	nort2845	1205	a'èo	a'èo	a ʔ ʔ e o		POLLEX	374	False	15
495	Hawaiian_52	tongue	hawa1245	1205	alelo	alelo	a l e l o		71458	374	False	15
794	Rarotongan_58	tongue	raro1241	1205	arero	arero	a r e r o		POLLEX	374	False	15
1030	Maori_85	tongue	maor1246	1205	arero	arero	a r e r o		Biggs-85-2005	374	False	15
1578	Austral_128	tongue	aust1304	1205	arero	arero	a r e r o		Meyer-128-2005	374	False	15
2858	Tahitian_173	tongue	tahi1242	1205	arero	arero	a r e r o		Clark-173-2005	374	False	15
3848	Penrhyn_235	tongue	penr1237	1205	arero	arero	a r e r o		POLLEX	374	False	15
4326	Mangareva_239	tongue	mang1401	1205	arero	arero	a r e r o	erero	POLLEX	374	False	15
4802	Tuamotuan_246	tongue	tuam1242	1205	arero	arero	a r e r o		POLLEX	374	False	15
5797	Rapanui_264	tongue	rapa1244	1205	arero	arero	a r e r o	àrero	POLLEX	374	False	15
255	NorthMarquesan_38	tooth	nort2845	1380	niho	niho	n i h o		POLLEX	100	False	1
496	Hawaiian_52	tooth	hawa1245	1380	niho	niho	n i h o		71458	100	False	1
795	Rarotongan_58	tooth	raro1241	1380	ni'o	ni'o	n i ʔ o		POLLEX	100	False	1
1031	Maori_85	tooth	maor1246	1380	niho	niho	n i h o		Biggs-85-2005	100	False	1
1579	Austral_128	tooth	aust1304	1380	niʔo	niʔo	n i ʔ o		Meyer-128-2005	100	False	1
2859	Tahitian_173	tooth	tahi1242	1380	niho	niho	n i h o		Clark-173-2005	100	False	1
3849	Penrhyn_235	tooth	penr1237	1380	niho	niho	n i h o		POLLEX	100	False	1
4327	Mangareva_239	tooth	mang1401	1380	ni'o	ni'o	n i ʔ o	ni'o	POLLEX	100	False	1
4803	Tuamotuan_246	tooth	tuam1242	1380	niho	niho	n i h o		POLLEX	100	False	1
5798	Rapanui_264	tooth	rapa1244	1380	niho	niho	n i h o		POLLEX	100	False	1
104	NorthMarquesan_38	warm	nort2845	1232	ha'amaahanahana	ha'amaahanahana	h a ʔ a m aː h a n a h a n a	mahana	POLLEX	101	False	1,72
378	Hawaiian_52	warm	hawa1245	1232	wela	wela	w e l a		71458	1340	False	8
379	Hawaiian_52	warm	hawa1245	1232	hahana	hahana	h a h a n a		71458	101	False	1
630	Rarotongan_58	warm	raro1241	1232	maàna	maàna	m a ʔ a n a		POLLEX	101	False	1,72
919	Maori_85	warm	maor1246	1232	mahana	mahana	m a h a n a		Biggs-85-2005	101	False	1,72
1445	Austral_128	warm	aust1304	1232	veravera	veravera	v e r a v e r a		Meyer-128-2005	1340	False	8
1446	Austral_128	warm	aust1304	1232	maaʔanaʔana	maaʔanaʔana	m aː ʔ a n a ʔ a n a		Meyer-128-2005	101	False	1,72
2742	Tahitian_173	warm	tahi1242	1232	maahanahana	maahanahana	m aː h a n a h a n a		Clark-173-2005	101	False	1,72
3741	Penrhyn_235	warm	penr1237	1232	mahana(hana)	mahana	m a h a n a		POLLEX	101	False	1,72
4190	Mangareva_239	warm	mang1401	1232	ma'ana	ma'ana	m a ʔ a n a	maàna	POLLEX	101	False	1,72
4659	Tuamotuan_246	warm	tuam1242	1232	mahana	mahana	m a h a n a		POLLEX	101	False	1,72
5670	Rapanui_264	warm	rapa1244	1232	mahana	mahana	m a h a n a		POLLEX	101	False	1,72
5671	Rapanui_264	warm	rapa1244	1232	hana	hana	h a n a		POLLEX	101	False	1
123	NorthMarquesan_38	water	nort2845	948	vai	vai	v a i		POLLEX	504	False	2
397	Hawaiian_52	water	hawa1245	948	wai	wai	w a i		71458	504	False	2
654	Rarotongan_58	water	raro1241	948	vai	vai	v a i		POLLEX	504	False	2
937	Maori_85	water	maor1246	948	wai	wai	w a i		Biggs-85-2005	504	False	2
1464	Austral_128	water	aust1304	948	vai	vai	v a i		Meyer-128-2005	504	False	2
2760	Tahitian_173	water	tahi1242	948	pape	pape	p a p e		Clark-173-2005	869	False	47
3756	Penrhyn_235	water	penr1237	948	vai	vai	v a i		POLLEX	504	False	2
4211	Mangareva_239	water	mang1401	948	vai	vai	v a i	vai	POLLEX	504	False	2
4686	Tuamotuan_246	water	tuam1242	948	vai	vai	v a i		POLLEX	504	False	2
5691	Rapanui_264	water	rapa1244	948	vai	vai	v a i	bai	POLLEX	504	False	2
26	NorthMarquesan_38	we	nort2845	1212	taua	taua	t a u a		POLLEX	102	False	1, 29
27	NorthMarquesan_38	we	nort2845	1212	maua	maua	m a u a		POLLEX	505	False	2, 29
28	NorthMarquesan_38	we	nort2845	1212	matou	matou	m a t o u		POLLEX	505	False	2, 39
29	NorthMarquesan_38	we	nort2845	1212	tatou	tatou	t a t o u		POLLEX	102	False	1, 39
322	Hawaiian_52	we	hawa1245	1212	mākou	mākou	m aː k o u		71458	505	False	2, 39
323	Hawaiian_52	we	hawa1245	1212	māua	māua	m aː u a		71458	505	False	2, 29
324	Hawaiian_52	we	hawa1245	1212	kākou	kākou	k aː k o u		71458	102	False	1, 39
325	Hawaiian_52	we	hawa1245	1212	kāua	kāua	k aː u a		71458	102	False	1, 29
561	Rarotongan_58	we	raro1241	1212	tātou	tātou	t aː t o u		POLLEX	102	False	1, 39
562	Rarotongan_58	we	raro1241	1212	mātou	mātou	m aː t o u		POLLEX	505	False	2, 39
865	Maori_85	we	maor1246	1212	maatou	maatou	m aː t o u		Biggs-85-2005	505	False	2, 39
866	Maori_85	we	maor1246	1212	maaua	maaua	m aː u a		Biggs-85-2005	505	False	2, 29
867	Maori_85	we	maor1246	1212	taatou	taatou	t aː t o u		Biggs-85-2005	102	False	1, 39
868	Maori_85	we	maor1246	1212	taaua	taaua	t aː u a		Biggs-85-2005	102	False	1, 29
1386	Austral_128	we	aust1304	1212	maatou	maatou	m aː t o u		Meyer-128-2005	505	False	2, 39
1387	Austral_128	we	aust1304	1212	maaua	maaua	m aː u a		Meyer-128-2005	505	False	2, 29
1388	Austral_128	we	aust1304	1212	taatou	taatou	t aː t o u		Meyer-128-2005	102	False	1, 39
1389	Austral_128	we	aust1304	1212	taaua	taaua	t aː u a		Meyer-128-2005	102	False	1, 29
2688	Tahitian_173	we	tahi1242	1212	maatou	maatou	m aː t o u		Clark-173-2005	505	False	2, 39
2689	Tahitian_173	we	tahi1242	1212	maaua	maaua	m aː u a		Clark-173-2005	505	False	2, 29
2690	Tahitian_173	we	tahi1242	1212	taatou	taatou	t aː t o u		Clark-173-2005	102	False	1, 39
2691	Tahitian_173	we	tahi1242	1212	taaua	taaua	t aː u a		Clark-173-2005	102	False	1, 29
4128	Mangareva_239	we	mang1401	1212	tāua	tāua	t aː u a		POLLEX	102	False	1,29
4602	Tuamotuan_246	we	tuam1242	1212	tatou	tatou	t a t o u		POLLEX	102	False	1, 39
5609	Rapanui_264	we	rapa1244	1212	tatou	tatou	t a t o u		POLLEX	102	False	1, 39
5610	Rapanui_264	we	rapa1244	1212	matou	matou	m a t o u		POLLEX	505	False	2, 39
98	NorthMarquesan_38	wet	nort2845	1726	áutau	áutau	ʔ a u t a u	kutai // toku // útau // kutaú	POLLEX	1344	False	80
375	Hawaiian_52	wet	hawa1245	1726	pulu	pulu	p u l u		71458	720	False	37
625	Rarotongan_58	wet	raro1241	1726	tārari	tārari	t aː r a r i		POLLEX	1421	False	9
626	Rarotongan_58	wet	raro1241	1726	mā'ū'ū	mā'ū'ū	m aː ʔ uː ʔ uː	mā'ū	POLLEX	158	False	10
916	Maori_85	wet	maor1246	1726	maakuu	maakuu	m aː k uː		Biggs-85-2005	158	False	10
1441	Austral_128	wet	aust1304	1726	maʔu	maʔu	m a ʔ u		Meyer-128-2005	158	False	10
1442	Austral_128	wet	aust1304	1726	rari	rari	r a r i		Meyer-128-2005	1421	False	9
2739	Tahitian_173	wet	tahi1242	1726	rari	rari	r a r i		Clark-173-2005	1421	False	9
3737	Penrhyn_235	wet	penr1237	1726	rari	rari	r a r i		POLLEX	1421	False	9
4184	Mangareva_239	wet	mang1401	1726	ranga	ranga	r a ŋ a		POLLEX	785	False	
4185	Mangareva_239	wet	mang1401	1726	maku	maku	m a k u		POLLEX	158	False	10
4186	Mangareva_239	wet	mang1401	1726	rari	rari	r a r i		POLLEX	1421	False	9
4654	Tuamotuan_246	wet	tuam1242	1726	rari	rari	r a r i		POLLEX	1421	False	9
5666	Rapanui_264	wet	rapa1244	1726	hehe	hehe	h e h e		POLLEX	231	False	11?
5667	Rapanui_264	wet	rapa1244	1726	lali	lali	l a l i		POLLEX	1421	False	9
23	NorthMarquesan_38	what?	nort2845	1236	aha	aha	a h a		POLLEX	103	False	1
317	Hawaiian_52	what?	hawa1245	1236	aha	aha	a h a		71458	103	False	1
556	Rarotongan_58	what?	raro1241	1236	aà	aà	a ʔ a		POLLEX	103	False	1
860	Maori_85	what?	maor1246	1236	aha	aha	a h a		Biggs-85-2005	103	False	1
1381	Austral_128	what?	aust1304	1236	aʔa	aʔa	a ʔ a		Meyer-128-2005	103	False	1
2683	Tahitian_173	what?	tahi1242	1236	e aha	e aha	e _ a h a		Clark-173-2005	103	False	1
3691	Penrhyn_235	what?	penr1237	1236	aha	aha	a h a		POLLEX	103	False	1
4122	Mangareva_239	what?	mang1401	1236	a'a	a'a	a ʔ a	aà	POLLEX	103	False	1
4599	Tuamotuan_246	what?	tuam1242	1236	aha	aha	a h a		POLLEX	103	False	1
5606	Rapanui_264	what?	rapa1244	1236	aha	aha	a h a		POLLEX	103	False	1
48	NorthMarquesan_38	when?	nort2845	1238	aahea	aahea	aː h e a		POLLEX	922	False	5
344	Hawaiian_52	when?	hawa1245	1238	ināhea	ināhea	i n aː h e a	āhea	71458	922	False	5
579	Rarotongan_58	when?	raro1241	1238	aa'ea	aa'ea	aː ʔ e a		POLLEX	922	False	5
885	Maori_85	when?	maor1246	1238	aahea	aahea	aː h e a		Biggs-85-2005	922	False	5
1406	Austral_128	when?	aust1304	1238	inaaʔea	inaaʔea	i n aː ʔ e a	aaʔea	Meyer-128-2005	922	False	5
2707	Tahitian_173	when?	tahi1242	1238	inaafea	inaafea	i n aː f e a	aafea	Clark-173-2005	922	False	5
3704	Penrhyn_235	when?	penr1237	1238	aahea	aahea	aː h e a		POLLEX	922	False	5
4142	Mangareva_239	when?	mang1401	1238	a 'ea	a 'ea	a _ ʔ e a	ahea	POLLEX	922	False	5
5627	Rapanui_264	when?	rapa1244	1238	agahé	agahé	a g a h ʔ e		POLLEX	922	False	5
35	NorthMarquesan_38	where?	nort2845	1237	hea	hea	h e a		POLLEX	633	False	3,35
329	Hawaiian_52	where?	hawa1245	1237	aia i hea	aia i hea	a i a _ i _ h e a		71458	633	False	3,35
567	Rarotongan_58	where?	raro1241	1237	'ea	'ea	ʔ e a		POLLEX	633	False	3,35
872	Maori_85	where?	maor1246	1237	whea	fea	f e a		Biggs-85-2005	633	False	3,35
1395	Austral_128	where?	aust1304	1237	ʔia	ʔia	ʔ i a	ʔea	Meyer-128-2005	633	False	3,35
2696	Tahitian_173	where?	tahi1242	1237	hea	hea	h e a		Clark-173-2005	633	False	3,35
3695	Penrhyn_235	where?	penr1237	1237	hea	hea	h e a		POLLEX	633	False	3,35
4132	Mangareva_239	where?	mang1401	1237	'ea	'ea	ʔ e a	'ea	POLLEX	633	False	3,35
4607	Tuamotuan_246	where?	tuam1242	1237	hea	hea	h e a	fea	POLLEX	633	False	3,35
5614	Rapanui_264	where?	rapa1244	1237	hé	hé	h ʔ e	hee	POLLEX	633	False	3,35
86	NorthMarquesan_38	white	nort2845	1335	tavai'e	tavai'e	t a v a i ʔ e		POLLEX	870	False	47
87	NorthMarquesan_38	white	nort2845	1335	teko	teko	t e k o	tèo	POLLEX	1422	False	9
88	NorthMarquesan_38	white	nort2845	1335	tea	tea	t e a		POLLEX	1341	False	8
366	Hawaiian_52	white	hawa1245	1335	ke'oke'o	ke'oke'o	k e ʔ o k e ʔ o		71458	1422	False	9
367	Hawaiian_52	white	hawa1245	1335	kea	kea	k e a		71458	1341	False	8
615	Rarotongan_58	white	raro1241	1335	tea	tea	t e a		POLLEX	1341	False	8
909	Maori_85	white	maor1246	1335	maa	maa	m aː		Biggs-85-2005	1430	False	
1434	Austral_128	white	aust1304	1335	teatea	teatea	t e a t e a		Meyer-128-2005	1341	False	8
2732	Tahitian_173	white	tahi1242	1335	'uo'uo	'uo'uo	ʔ u o ʔ u o		Clark-173-2005	593	False	
3729	Penrhyn_235	white	penr1237	1335	tea	tea	t e a		POLLEX	1341	False	8
4172	Mangareva_239	white	mang1401	1335	tea	tea	t e a	tea	POLLEX	1341	False	8
4644	Tuamotuan_246	white	tuam1242	1335	tea	tea	t e a		POLLEX	1341	False	8
5658	Rapanui_264	white	rapa1244	1335	teatea	teatea	t e a t e a	tea/tea // tea/tea	POLLEX	1341	False	8
22	NorthMarquesan_38	who?	nort2845	1235	ai	ai	a i		POLLEX	105	True	1
316	Hawaiian_52	who?	hawa1245	1235	wai	wai	w a i		71458	105	False	1,19
555	Rarotongan_58	who?	raro1241	1235	ài	ài	ʔ a i		POLLEX	105	False	1
859	Maori_85	who?	maor1246	1235	wai	wai	w a i		Biggs-85-2005	105	False	1,19
1380	Austral_128	who?	aust1304	1235	vai	vai	v a i		Meyer-128-2005	105	False	1,19
2682	Tahitian_173	who?	tahi1242	1235	'o v|ai	ʔo vai	ʔ o _ v a i		Clark-173-2005	105	False	1,19
3690	Penrhyn_235	who?	penr1237	1235	v/ai	ai	a i	v/ai	POLLEX	105	False	1,19
4120	Mangareva_239	who?	mang1401	1235	ai	ai	a i	ai	POLLEX	105	False	1
4598	Tuamotuan_246	who?	tuam1242	1235	ai	ai	a i		POLLEX	105	False	1
5605	Rapanui_264	who?	rapa1244	1235	aai	aai	aː i		POLLEX	105	False	1
67	NorthMarquesan_38	wide	nort2845	1243	fatea	fatea	f a t e a		POLLEX	531	False	21
355	Hawaiian_52	wide	hawa1245	1243	ākea	ākea	aː k e a		71458	531	False	21
593	Rarotongan_58	wide	raro1241	1243	ātea	ātea	aː t e a		POLLEX	531	False	21
594	Rarotongan_58	wide	raro1241	1243	'a'ano	'a'ano	ʔ a ʔ a n o		POLLEX	1208	False	7
897	Maori_85	wide	maor1246	1243	whaanui	faːnui	f aː n u i		Biggs-85-2005	1372	False	
1422	Austral_128	wide	aust1304	1243	ʔaʔano	ʔaʔano	ʔ a ʔ a n o		Meyer-128-2005	1208	False	7
2720	Tahitian_173	wide	tahi1242	1243	'a'ano	'a'ano	ʔ a ʔ a n o		Clark-173-2005	1208	False	7
3717	Penrhyn_235	wide	penr1237	1243	raharaha	raharaha	r a h a r a h a		POLLEX	881	False	48
4157	Mangareva_239	wide	mang1401	1243	'ata'ata	'ata'ata	ʔ a t a ʔ a t a		POLLEX	778	False	
4631	Tuamotuan_246	wide	tuam1242	1243	raha(raha)	raha	r a h a		POLLEX	881	False	48
5642	Rapanui_264	wide	rapa1244	1243	kau	kau	k a u		POLLEX	968	False	
220	NorthMarquesan_38	wife	nort2845	1199	vehine	vehine	v e h i n e		POLLEX	923	False	5,68
466	Hawaiian_52	wife	hawa1245	1199	wahine	wahine	w a h i n e		71458	923	False	5,68
757	Rarotongan_58	wife	raro1241	1199	va'ine	va'ine	v a ʔ i n e		POLLEX	923	False	5,68
1004	Maori_85	wife	maor1246	1199	wahine	wahine	w a h i n e		Biggs-85-2005	923	False	5,68
1545	Austral_128	wife	aust1304	1199	vaʔine	vaʔine	v a ʔ i n e		Meyer-128-2005	923	False	5,68
2830	Tahitian_173	wife	tahi1242	1199	vahine	vahine	v a h i n e		Clark-173-2005	923	False	5,68
4292	Mangareva_239	wife	mang1401	1199	ve'ine	ve'ine	v e ʔ i n e		POLLEX	923	False	5,68
4293	Mangareva_239	wife	mang1401	1199	ahana	ahana	a h a n a		POLLEX	1382	False	8?
4770	Tuamotuan_246	wife	tuam1242	1199	moorire	moorire	m oː r i r e		POLLEX	875	False	
5769	Rapanui_264	wife	rapa1244	1199	vî'e	vî'e	v ʔ iː ʔ e		POLLEX	1033	False	5?
106	NorthMarquesan_38	wind	nort2845	960	metani	metani	m e t a n i	metaki	POLLEX	107	False	1,66
382	Hawaiian_52	wind	hawa1245	960	makani	makani	m a k a n i		71458	107	False	1,66
634	Rarotongan_58	wind	raro1241	960	matangi	matangi	m a t a ŋ i		POLLEX	107	False	1,66
922	Maori_85	wind	maor1246	960	hau	hau	h a u		Biggs-85-2005	160	False	10
1449	Austral_128	wind	aust1304	960	mataʔi	mataʔi	m a t a ʔ i		Meyer-128-2005	107	False	1,66
2745	Tahitian_173	wind	tahi1242	960	mata'i	mata'i	m a t a ʔ i		Clark-173-2005	107	False	1,66
3743	Penrhyn_235	wind	penr1237	960	sau	sau	s a u		POLLEX	160	False	10
3744	Penrhyn_235	wind	penr1237	960	matangi	matangi	m a t a ŋ i		POLLEX	107	False	1,66
4193	Mangareva_239	wind	mang1401	960	matangi	matangi	m a t a ŋ i	matagi	POLLEX	107	False	1,66
4194	Mangareva_239	wind	mang1401	960	hau	hau	h a u		POLLEX	160	False	10
4665	Tuamotuan_246	wind	tuam1242	960	ma-taŋi	ma-taŋi	m a + t a ŋ i		POLLEX	107	False	1,66
5673	Rapanui_264	wind	rapa1244	960	hahau	hahau	h a h a u	hau	POLLEX	160	False	10
5674	Rapanui_264	wind	rapa1244	960	tokerau	tokerau	t o k e r a u		POLLEX	1478	False	x
5675	Rapanui_264	wind	rapa1244	960	matagi	matagi	m a t a g i		POLLEX	107	False	1,66
151	NorthMarquesan_38	wing	nort2845	1257	pekeu	pekeu	p e k e u	peheu	POLLEX	108	False	1,58
420	Hawaiian_52	wing	hawa1245	1257	'ēheu	'ēheu	ʔ eː h e u		71458	108	False	1,58
681	Rarotongan_58	wing	raro1241	1257	peeàu	peeàu	p eː ʔ a u		POLLEX	108	False	1,58
961	Maori_85	wing	maor1246	1257	parirau	parirau	p a r i r a u		Biggs-85-2005	1424	False	9
1490	Austral_128	wing	aust1304	1257	pererau	pererau	p e r e r a u		Meyer-128-2005	1424	False	9
2784	Tahitian_173	wing	tahi1242	1257	pererau	pererau	p e r e r a u		Clark-173-2005	1424	False	9
3777	Penrhyn_235	wing	penr1237	1257	pererau	pererau	p e r e r a u		POLLEX	1424	False	9
4237	Mangareva_239	wing	mang1401	1257	pererau	pererau	p e r e r a u		POLLEX	1424	False	9
4238	Mangareva_239	wing	mang1401	1257	pehau	pehau	p e h a u		POLLEX	108	False	1,58
4710	Tuamotuan_246	wing	tuam1242	1257	pererau	pererau	p e r e r a u		POLLEX	1424	False	9
5714	Rapanui_264	wing	rapa1244	1257	kará	kará	k a r ʔ a		POLLEX	975	False	
223	NorthMarquesan_38	woman/female	nort2845	2105	-hine	-hine	h i n e		POLLEX	109	False	1,41
224	NorthMarquesan_38	woman/female	nort2845	2105	vehine	vehine	v e h i n e		POLLEX	109	False	1,106,116
469	Hawaiian_52	woman/female	hawa1245	2105	wahine	wahine	w a h i n e		71458	109	False	1,106, 116
762	Rarotongan_58	woman/female	raro1241	2105	ìne	ìne	ʔ i n e		POLLEX	109	False	1,41
763	Rarotongan_58	woman/female	raro1241	2105	vaìne	vaìne	v a ʔ i n e		POLLEX	109	False	1,106, 116
1007	Maori_85	woman/female	maor1246	2105	wahine	wahine	w a h i n e		Biggs-85-2005	109	False	1,106, 116
1549	Austral_128	woman/female	aust1304	2105	vaʔine	vaʔine	v a ʔ i n e		Meyer-128-2005	109	False	1,106,116
2833	Tahitian_173	woman/female	tahi1242	2105	vahine	vahine	v a h i n e		Clark-173-2005	109	False	1,106,116
3825	Penrhyn_235	woman/female	penr1237	2105	-hine	-hine	h i n e		POLLEX	109	False	1,41
3826	Penrhyn_235	woman/female	penr1237	2105	vahine	vahine	v a h i n e		POLLEX	109	False	1,106,116
4297	Mangareva_239	woman/female	mang1401	2105	'a'ine	'a'ine	ʔ a ʔ i n e	àìne // ahine // aine	POLLEX	109	False	1,106
4298	Mangareva_239	woman/female	mang1401	2105	-ìne	-ìne	ʔ i n e		POLLEX	109	False	1,41
4774	Tuamotuan_246	woman/female	tuam1242	2105	hiine	hiine	h iː n e		POLLEX	109	False	1,41
4775	Tuamotuan_246	woman/female	tuam1242	2105	vahiine	vahiine	v a h iː n e		POLLEX	109	False	1,106,116
5772	Rapanui_264	woman/female	rapa1244	2105	tama	tama	t a m a		POLLEX	1446	False	98
5774	Rapanui_264	woman/female	rapa1244	2105	bahine	bahine	b a h i n e		POLLEX	109	True	1,106
115	NorthMarquesan_38	woods/forest	nort2845	420	vao	vao	v a o		POLLEX	347	False	14
391	Hawaiian_52	woods/forest	hawa1245	420	ulu lā'au	ulu lā'au	u l u _ l aː ʔ a u		71458	375	False	15,13
646	Rarotongan_58	woods/forest	raro1241	420	vao	vao	v a o		POLLEX	347	False	14
931	Maori_85	woods/forest	maor1246	420	ngahere	ngahere	ŋ a h e r e		Biggs-85-2005	395	False	16
1458	Austral_128	woods/forest	aust1304	420	ururaaʔau	ururaaʔau	u r u r aː ʔ a u		Meyer-128-2005	375	False	15,13
2754	Tahitian_173	woods/forest	tahi1242	420	ururaa'au	ururaa'au	u r u r aː ʔ a u		Clark-173-2005	375	False	15,13
3753	Penrhyn_235	woods/forest	penr1237	420	voo	voo	v oː		POLLEX	347	False	14
4204	Mangareva_239	woods/forest	mang1401	420	vao	vao	v a o		POLLEX	347	False	14
4205	Mangareva_239	woods/forest	mang1401	420	ulu	ulu	u l u		POLLEX	375	False	15
4677	Tuamotuan_246	woods/forest	tuam1242	420	vao	vao	v a o		POLLEX	347	False	14
4679	Tuamotuan_246	woods/forest	tuam1242	420	ŋahere	ŋahere	ŋ a h e r e		POLLEX	395	False	16
141	NorthMarquesan_38	worm (earthworm)	nort2845	1219	toke	toke	t o k e	to'e // noke	POLLEX	1209	False	7
413	Hawaiian_52	worm (earthworm)	hawa1245	1219	ko'e	ko'e	k o ʔ e		71458	1209	False	7
673	Rarotongan_58	worm (earthworm)	raro1241	1219	toke	toke	t o k e		POLLEX	1209	False	7
954	Maori_85	worm (earthworm)	maor1246	1219	noke	noke	n o k e		Biggs-85-2005	1209	False	7
1480	Austral_128	worm (earthworm)	aust1304	1219	toʔe	toʔe	t o ʔ e		Meyer-128-2005	1209	False	7
2775	Tahitian_173	worm (earthworm)	tahi1242	1219	to'e	to'e	t o ʔ e		Clark-173-2005	1209	False	7
3771	Penrhyn_235	worm (earthworm)	penr1237	1219	toke	toke	t o k e	toke	POLLEX	1209	False	7
4228	Mangareva_239	worm (earthworm)	mang1401	1219	iritoke	iritoke	i r i t o k e	iri/toke/ // iri/toke/	POLLEX	1209	False	7
4703	Tuamotuan_246	worm (earthworm)	tuam1242	1219	toke	toke	t o k e		POLLEX	1209	False	7
5708	Rapanui_264	worm (earthworm)	rapa1244	1219	koreha	koreha	k o r e h a		POLLEX	308	False	13
49	NorthMarquesan_38	year	nort2845	1226	hua'a	hua'a	h u a ʔ a		POLLEX	602	False	28
50	NorthMarquesan_38	year	nort2845	1226	tau	tau	t a u		POLLEX	111	False	1
345	Hawaiian_52	year	hawa1245	1226	makahiki	makahiki	m a k a h i k i		71458	1210	False	7
580	Rarotongan_58	year	raro1241	1226	tau	tau	t a u		POLLEX	111	False	1
581	Rarotongan_58	year	raro1241	1226	mataìti	mataìti	m a t a ʔ i t i		POLLEX	1210	False	7
886	Maori_85	year	maor1246	1226	tau	tau	t a u		Biggs-85-2005	111	False	1
1407	Austral_128	year	aust1304	1226	mataʔiti	mataʔiti	m a t a ʔ i t i		Meyer-128-2005	1210	False	7
2708	Tahitian_173	year	tahi1242	1226	matahiti	matahiti	m a t a h i t i		Clark-173-2005	1210	False	7
3705	Penrhyn_235	year	penr1237	1226	matahiti	matahiti	m a t a h i t i		POLLEX	1210	False	7
4143	Mangareva_239	year	mang1401	1226	ano	ano	a n o		POLLEX	777	True	
4144	Mangareva_239	year	mang1401	1226	tau	tau	t a u		POLLEX	111	False	1
4619	Tuamotuan_246	year	tuam1242	1226	tau	tau	t a u		POLLEX	111	False	1
5628	Rapanui_264	year	rapa1244	1226	ta'u	ta'u	t a ʔ u		POLLEX	111	False	1
5629	Rapanui_264	year	rapa1244	1226	matahiti	matahiti	m a t a h i t i		POLLEX	1210	False	7
83	NorthMarquesan_38	yellow	nort2845	1424	tokatoka	tokatoka	t o k a t o k a	putokatoha	POLLEX	1354	False	
364	Hawaiian_52	yellow	hawa1245	1424	lena	lena	l e n a		71458	161	False	10
612	Rarotongan_58	yellow	raro1241	1424	rengarenga	rengarenga	r e ŋ a r e ŋ a		POLLEX	161	True	10
907	Maori_85	yellow	maor1246	1424	koowhai	koːfai	k oː f a i		Biggs-85-2005	1429	False	
1432	Austral_128	yellow	aust1304	1424	reʔareʔa	reʔareʔa	r e ʔ a r e ʔ a		Meyer-128-2005	161	False	10
2730	Tahitian_173	yellow	tahi1242	1424	re'are'a	re'are'a	r e ʔ a r e ʔ a		Clark-173-2005	161	False	10
3727	Penrhyn_235	yellow	penr1237	1424	rengarenga	rengarenga	r e ŋ a r e ŋ a		POLLEX	161	False	10
4170	Mangareva_239	yellow	mang1401	1424	rengarenga	rengarenga	r e ŋ a r e ŋ a		POLLEX	783	False	
4641	Tuamotuan_246	yellow	tuam1242	1424	reŋareŋa	reŋareŋa	r e ŋ a r e ŋ a		POLLEX	161	False	10
5655	Rapanui_264	yellow	rapa1244	1424	para	para	p a r a		POLLEX	971	False	
25	NorthMarquesan_38	you	nort2845	1213	kotou	kotou	k o t o u	'otou // kootou	POLLEX	396	False	16
320	Hawaiian_52	you	hawa1245	1213	'oukou	'oukou	ʔ o u k o u		71458	396	False	16
321	Hawaiian_52	you	hawa1245	1213	'olua	'olua	ʔ o l u a		71458	1479	False	x
559	Rarotongan_58	you	raro1241	1213	kootou	kootou	k oː t o u		POLLEX	396	False	16
560	Rarotongan_58	you	raro1241	1213	koorua	koorua	k oː r u a		POLLEX	1479	False	x
